customer_id,customer_name,date_of_birth,address,country,nationality,customer_type,account_created_date,account_age_days,risk_rating
CUST_7078,Kevin Price,1994-01-24,"0953 Craig Mall Suite 247, Wesleyville, ND 13749",Australia,UK,Individual,2020-12-11,2059,MEDIUM
CUST_7079,Michael Wheeler,2000-01-07,"8383 Larry Island, Port Dakota, CA 72222",UAE,France,Business,2016-09-20,3602,HIGH
CUST_7080,Mr. Justin Thompson,1989-05-11,"0083 Byrd Stream, Petersenland, PW 37727",France,Brazil,Individual,2023-12-17,958,MEDIUM
CUST_7081,Daniel Gutierrez,1950-06-25,"84417 Young Shoals Apt. 783, South Michelle, NV 16101",France,Australia,Individual,2019-09-09,2518,MEDIUM
CUST_7082,Austin Ramirez,1968-06-05,"6358 Amy Prairie, West Cynthia, IN 13096",Brazil,Singapore,Individual,2018-03-17,3059,HIGH
CUST_7083,Holly Gaines,1980-08-17,"3401 Mark Brook, New Pam, IN 07749",Singapore,Germany,Business,2026-06-11,51,MEDIUM
CUST_7084,James Long,1963-05-20,"2362 Cole Key Apt. 031, North Travis, MI 38895",USA,Australia,Business,2020-01-24,2381,LOW
CUST_7085,Michelle Hayes,1982-07-31,"717 Alexander Squares, Angelafurt, GU 41210",Canada,UK,Business,2026-01-06,207,MEDIUM
CUST_7086,Jennifer Bradshaw,1973-01-16,"91938 King Crossing Suite 773, Mariaport, DC 84788",Germany,Germany,Individual,2024-06-20,772,MEDIUM
CUST_7087,Nathaniel Cobb,1956-02-28,"3883 Carter Avenue Suite 320, East Joybury, NJ 68880",UAE,USA,Individual,2017-01-20,3480,HIGH
CUST_7088,Michael House,1984-02-07,"179 Anthony Roads Apt. 549, Tamiview, GA 73442",Canada,Singapore,Individual,2024-10-05,665,LOW
CUST_7089,Travis Pollard,1974-01-23,"7287 Lopez Shore Suite 784, Lake Teresa, GA 83911",India,UK,Individual,2016-08-31,3622,LOW
CUST_7090,Adam Sanchez,1973-01-23,"8214 Amanda Fort Suite 530, Jimhaven, CT 93153",Brazil,Canada,Business,2018-11-05,2826,LOW
CUST_7091,Christian Thompson,2003-01-05,"191 Susan Plain, Parkerchester, DE 04013",Australia,India,Individual,2022-01-24,1650,HIGH
CUST_7092,Kimberly Murray,1974-01-04,"PSC 0261, Box 7702, APO AA 26253",UAE,USA,Business,2022-08-02,1460,LOW
CUST_7093,Andrew Boyle,2004-07-26,"386 Barry Meadow, Lake Debra, MD 02267",Germany,Brazil,Individual,2021-12-11,1694,LOW
CUST_7094,Tristan Wilcox,1990-08-26,"560 Wilkins Manor Suite 199, Richardmouth, MH 80972",France,Australia,Business,2018-10-14,2848,MEDIUM
CUST_7095,Rachel Russell,1974-12-30,"11927 Sherri Landing, New Eric, AL 84508",USA,Australia,Business,2023-03-07,1243,LOW
CUST_7096,Matthew Willis,1989-01-23,"318 Skinner Fords, South Jeffreyland, GA 08564",Singapore,India,Individual,2024-11-03,636,MEDIUM
CUST_7097,Paul Liu,1997-08-12,"47211 Joseph Terrace Suite 801, Lake Kelly, HI 91903",Australia,Singapore,Business,2020-07-07,2216,LOW
CUST_7098,Stephen Graves,1986-03-07,"272 Perry Brooks, Jonesburgh, RI 36702",Australia,Australia,Individual,2020-05-07,2277,MEDIUM
CUST_7099,Veronica Tran,1975-01-12,"768 Snyder Meadows, Johnport, AL 14496",UAE,India,Business,2023-11-26,979,MEDIUM
CUST_7100,Thomas Sims,1946-10-28,"1708 Joseph Terrace Suite 989, Cookshire, AZ 73755",Brazil,USA,Individual,2025-06-14,413,MEDIUM
CUST_7101,Theresa Ryan,1997-06-30,"49994 Sanders Stravenue, New Linda, TX 56251",Singapore,France,Business,2017-02-07,3462,MEDIUM
CUST_7102,Sarah Clark,1989-08-29,"2184 Carlos Trace Suite 258, Youngview, MI 52137",UAE,Brazil,Business,2025-09-20,315,LOW
CUST_7103,Kaitlyn Mccoy,1954-06-23,"430 Vargas Stream Suite 082, Sarahside, TX 73993",India,France,Individual,2018-08-03,2920,HIGH
CUST_7104,Michael Lambert,1971-06-14,"806 Rebecca Points Apt. 523, New Josephport, VA 02574",France,Germany,Business,2025-06-09,418,LOW
CUST_7105,Ashley Carrillo,1969-05-11,"9573 Taylor Lake, West Jeffreybury, WY 89822",Germany,Australia,Business,2025-05-05,453,HIGH
CUST_7106,Christopher Johnson,1976-10-02,"2122 Green Circles, Reedport, NY 27393",Australia,Australia,Business,2025-06-03,424,HIGH
CUST_7107,John Thomas,1994-07-04,"USCGC Washington, FPO AE 83171",USA,France,Business,2017-06-30,3319,MEDIUM
CUST_7108,Justin Gross,1970-10-24,"1404 Cross Greens Apt. 612, West Daniel, NV 60978",Germany,Australia,Business,2019-08-22,2536,LOW
CUST_7109,Edward Snyder,1966-05-15,"67617 Christine Ridge Apt. 316, Taylorport, NC 17239",Canada,France,Individual,2023-10-21,1015,HIGH
CUST_7110,Katie Phillips,1993-09-23,"94815 Hodge Brooks, Lake Laura, SD 40976",India,France,Individual,2023-01-20,1289,MEDIUM
CUST_7111,Robert Mcmahon,1948-02-09,"40353 Lewis Heights Suite 825, Lake Rachelbury, MP 52734",Canada,Germany,Individual,2026-04-05,118,LOW
CUST_7112,Stephanie Thompson,1982-12-14,"535 Christina Motorway Suite 343, Aguilarside, FL 70902",France,Australia,Individual,2017-11-20,3176,HIGH
CUST_7113,Robert Cardenas,2001-07-01,"15294 Bianca Greens, West Kennethport, MS 08235",USA,France,Business,2020-11-08,2092,HIGH
CUST_7114,Heather Rivera,1996-03-20,"Unit 5939 Box 4839, DPO AE 38708",Australia,Australia,Individual,2017-02-04,3465,HIGH
CUST_7115,Donald Kelly,1967-06-18,"01684 Molly Islands, South Daniel, MH 15637",UK,USA,Business,2017-11-22,3174,HIGH
CUST_7116,Thomas Crawford,1957-05-29,"96780 Norman Springs, Silvamouth, WA 90619",Canada,India,Business,2019-08-18,2540,HIGH
CUST_7117,Deborah Johnson,1954-01-09,"Unit 5024 Box 8952, DPO AA 18648",France,Brazil,Business,2024-04-07,846,HIGH
CUST_7118,Steven Mcdaniel,1973-04-22,"98451 Robin Ridges, Lindaburgh, RI 83806",France,Brazil,Individual,2026-01-30,183,HIGH
CUST_7119,Jacob Taylor,1985-03-02,"23700 Cindy Rapid Apt. 514, West Destiny, DE 86019",UAE,UK,Individual,2021-12-13,1692,LOW
CUST_7120,Cynthia Walls,1983-12-28,"72431 Tara Burg Apt. 498, West Kristinashire, AZ 35919",UK,UK,Business,2017-07-22,3297,MEDIUM
CUST_7121,Melissa Torres,1990-12-04,"7396 Stone Prairie Suite 654, Anthonychester, ID 56802",USA,Germany,Individual,2023-05-29,1160,LOW
CUST_7122,Anthony Lucero,1967-09-10,"916 Tiffany Mission, Montgomerytown, FM 02366",UAE,Singapore,Individual,2022-01-31,1643,MEDIUM
CUST_7123,James Lopez,1979-09-17,"81455 Burns Pike, Lake Jason, IA 23369",Australia,France,Business,2025-06-18,409,HIGH
CUST_7124,Michael Peck,1981-05-04,"33874 Marshall Ridge, East Lauraview, OR 29255",Canada,India,Individual,2022-04-11,1573,MEDIUM
CUST_7125,Tanner Mccarthy,1950-04-29,"4324 Alvarado Run, South Nicholastown, CA 84143",Australia,Germany,Business,2022-04-12,1572,HIGH
CUST_7126,David Collins,1950-09-02,"769 Gaines Passage, New Amberville, ND 29837",France,Singapore,Business,2023-11-30,975,LOW
CUST_7127,Alison Gomez,1946-08-22,"26425 Christian Hills, West Donald, AZ 18055",Canada,UK,Individual,2021-09-01,1795,HIGH
CUST_7128,Christine Yang,1950-09-20,"392 Wells Hill Suite 658, Lake Christina, FM 01694",Brazil,USA,Business,2021-04-20,1929,MEDIUM
CUST_7129,Holly Murray,1979-05-31,"4310 Edward Ridges Apt. 082, South Rebeccaborough, MP 23215",Singapore,India,Individual,2021-06-07,1881,LOW
CUST_7130,Kristina Alvarez,1951-02-09,"1448 Murphy Coves, East Samanthastad, HI 05165",France,USA,Individual,2023-05-07,1182,MEDIUM
CUST_7131,Allen Carter,1984-01-02,"3063 Lawson Expressway, Port Johnfurt, FL 98134",Canada,Canada,Individual,2019-05-12,2638,HIGH
CUST_7132,Martha Miller,2001-02-18,"USCGC Powers, FPO AE 98130",Brazil,Australia,Business,2017-03-20,3421,MEDIUM
CUST_7133,Angelica Williams,1961-01-19,"01493 Russell Views Suite 135, North Amandaland, VA 84222",Brazil,Germany,Business,2023-04-05,1214,HIGH
CUST_7134,Dr. Audrey Davis,1996-04-15,"809 Lopez Bridge Apt. 328, Ramirezchester, VA 43270",Brazil,UAE,Business,2024-05-24,799,MEDIUM
CUST_7135,Brandon Harris,1966-02-18,"95656 Steven Pines, West Josephmouth, FL 75193",Singapore,Canada,Business,2021-10-09,1757,LOW
CUST_7136,Amanda Wright,1995-01-12,"292 Alvarez Burgs, North Brianfurt, MO 30230",Brazil,Australia,Business,2023-03-11,1239,LOW
CUST_7137,Dr. Danielle Moon DDS,1946-10-29,"0666 Spencer Square Apt. 053, Lauraberg, AZ 38845",Canada,India,Individual,2026-03-19,135,LOW
CUST_7138,Jonathan Crawford,1991-01-01,"4076 Hebert Gateway Suite 483, Weissview, ME 47608",USA,Brazil,Individual,2024-05-29,794,HIGH
CUST_7139,Kelly Marshall,1998-07-12,"PSC 8729, Box 3973, APO AP 45159",USA,UAE,Business,2024-11-04,635,LOW
CUST_7140,Megan Brown,2001-11-11,"1818 Simmons Inlet, Port Ronald, VA 94874",UK,USA,Individual,2022-05-20,1534,MEDIUM
CUST_7141,Patricia Ross,2004-01-29,"Unit 1656 Box 5834, DPO AP 32466",Australia,India,Individual,2019-11-03,2463,MEDIUM
CUST_7142,John Day,2003-09-28,"77077 Miller Springs, South Perryfurt, AS 05906",Brazil,UK,Individual,2022-08-23,1439,MEDIUM
CUST_7143,Jose Johnson,1974-08-14,"286 Kelly Camp, South Erikland, MO 98124",UAE,Brazil,Business,2022-01-06,1668,MEDIUM
CUST_7144,Steven Atkinson,1957-07-02,"PSC 5032, Box 7532, APO AA 36460",Brazil,Brazil,Business,2025-09-02,333,MEDIUM
CUST_7145,Michael Gomez,1965-11-28,"02017 Steven Way Suite 225, West Erik, IA 04181",Canada,UK,Individual,2023-03-30,1220,LOW
CUST_7146,Brian Spencer,1965-07-25,"4272 Amber Fords, Kristiemouth, UT 98805",India,Singapore,Individual,2016-11-30,3531,MEDIUM
CUST_7147,Kimberly Carter,1959-07-04,"942 Thomas View, Millermouth, SC 47762",Australia,UK,Business,2023-05-07,1182,HIGH
CUST_7148,Russell Silva,1950-07-30,"6362 Jimmy Coves Suite 399, Lake Kristine, MA 32871",France,India,Business,2021-01-05,2034,HIGH
CUST_7149,Thomas Woods,1957-10-20,"432 Kristina Bypass, North Shannon, GU 86382",Germany,Germany,Business,2018-05-13,3002,HIGH
CUST_7150,Julia Davis,1961-08-20,"34103 Kyle Village, Garciashire, IN 73490",India,UAE,Business,2020-09-10,2151,HIGH
CUST_7151,Brad Carter,1997-06-09,"1466 Christopher Mountains Suite 967, East Stacey, NV 52202",Brazil,Germany,Business,2022-09-14,1417,LOW
CUST_7152,Brian Sanchez,1994-01-17,"086 Ricky Drive Apt. 158, Port Jenniferburgh, MI 72099",UAE,UK,Individual,2019-11-28,2438,HIGH
CUST_7153,Linda Wang,1969-10-03,"105 Baker River, Jenniferhaven, WV 81425",UAE,Canada,Individual,2022-01-10,1664,HIGH
CUST_7154,Edward Sutton,1947-10-30,"11362 Wendy Coves, East Patrick, HI 72670",UAE,USA,Individual,2019-03-20,2691,MEDIUM
CUST_7155,Alexander Long,2006-04-24,"46746 Fisher Landing Suite 894, Johnland, IA 46624",Brazil,USA,Business,2025-06-17,410,HIGH
CUST_7156,Erin Vazquez,1982-04-07,"4629 Shelia Fields, Merrittchester, OK 54638",UK,UK,Individual,2017-06-09,3340,LOW
CUST_7157,Jenny Hawkins,2008-02-17,"76832 Nancy Springs Apt. 135, Barrettland, GA 82271",Germany,Canada,Individual,2019-06-19,2600,MEDIUM
CUST_7158,Dennis Martin,1953-02-17,"20572 Marissa Parkway, Kingchester, WV 59089",Germany,France,Individual,2017-05-01,3379,LOW
CUST_7159,Janice George,2004-12-19,"6351 Mcgee Cliffs Suite 909, Kleinville, MH 17230",USA,Singapore,Business,2021-02-27,1981,HIGH
CUST_7160,Pamela Mclaughlin,1962-10-02,"822 Harris Locks Apt. 461, Michaelport, IL 70044",UK,UK,Business,2021-08-19,1808,HIGH
CUST_7161,Bethany Jimenez,1965-10-22,"83940 Marco Lodge, South Alexandria, NY 70096",Canada,France,Business,2017-04-12,3398,MEDIUM
CUST_7162,John Garner,2002-10-26,"1415 Copeland Park Apt. 956, Lake Sara, SD 86223",Australia,Singapore,Individual,2020-05-23,2261,MEDIUM
CUST_7163,Jason Jordan,1962-04-08,"6703 Jody Estate, Katelynbury, UT 32154",Singapore,Brazil,Individual,2023-11-30,975,LOW
CUST_7164,Charles Reynolds,1994-12-23,"USNS King, FPO AE 22150",Germany,Singapore,Individual,2025-11-08,266,LOW
CUST_7165,Barry Alvarez,1982-03-22,"35046 Theresa Plaza Apt. 525, East Larry, KS 34616",Singapore,UK,Business,2020-08-23,2169,MEDIUM
CUST_7166,Richard Robinson,1962-06-19,"401 Brian Flat Suite 123, Douglasbury, MD 41595",India,France,Individual,2022-09-11,1420,MEDIUM
CUST_7167,Chase Anderson,2004-07-11,"06510 Martin Path Apt. 184, Brendaside, NE 93791",Germany,USA,Business,2018-08-29,2894,LOW
CUST_7168,Terry Parker,1997-11-12,"533 Ryan Mountains, Lake Amanda, VI 02907",UK,Canada,Individual,2025-04-19,469,MEDIUM
CUST_7169,Teresa Dennis,1952-12-09,"60466 Angela Corner Suite 349, North David, GU 37430",UK,USA,Business,2024-09-25,675,MEDIUM
CUST_7170,Tiffany Holmes,2000-05-02,"114 Lawrence Mews, Thompsonburgh, NJ 17356",France,USA,Individual,2022-01-21,1653,HIGH
CUST_7171,Craig Baird,1976-03-11,"PSC 1328, Box 0442, APO AE 11012",Australia,USA,Business,2017-02-28,3441,LOW
CUST_7172,Jessica Graves,1955-06-09,"883 Graham Shoals Suite 929, New Johnland, MP 99113",Germany,Brazil,Business,2017-03-02,3439,LOW
CUST_7173,Amy Chambers,1975-04-16,"261 William Light, Williamsland, DC 12544",USA,Germany,Business,2020-06-21,2232,HIGH
CUST_7174,Ann Ray,1970-10-22,"6879 Hood Lakes Apt. 102, Ashleyhaven, NE 51628",USA,Australia,Individual,2024-05-05,818,LOW
CUST_7175,Sharon Hart,1987-06-14,"USNV Anderson, FPO AE 73463",Canada,UAE,Business,2017-08-08,3280,MEDIUM
CUST_7176,Hayden Webster,2005-11-06,"2295 Jesus Fort, Port Susanhaven, PR 88982",Singapore,Germany,Business,2018-02-21,3083,LOW
CUST_7177,Edward Morris,1963-03-07,"474 Lisa Alley Suite 377, Davidton, MH 03328",Australia,Canada,Business,2020-09-19,2142,MEDIUM
CUST_7178,Thomas Bryant,1990-10-09,"14220 Johnston Lakes Apt. 243, Port Amandaville, DC 36088",UK,USA,Individual,2022-08-15,1447,LOW
CUST_7179,April Roman,1998-08-26,"58619 Lee Road, Hansenberg, SD 17839",India,Brazil,Individual,2020-05-09,2275,HIGH
CUST_7180,Jeremy Lyons,1998-10-28,"53246 Parsons Park Suite 406, Ravenport, SC 87436",Australia,Singapore,Individual,2022-05-31,1523,MEDIUM
CUST_7181,Briana Mcdonald,1973-06-01,"USNS Wright, FPO AE 53345",India,Germany,Business,2020-08-09,2183,LOW
CUST_7182,Julie Peters,1946-01-01,"741 Rodriguez Mills Suite 685, Dylanstad, NH 71128",Australia,UAE,Business,2020-08-14,2178,LOW
CUST_7183,Thomas Wiley,1961-10-01,"3039 Williams Point, North Adam, FM 02978",Canada,India,Business,2018-05-01,3014,LOW
CUST_7184,Patricia Parker,1969-04-10,"015 Michelle Bypass, North Jeffrey, PR 03962",UK,Australia,Individual,2019-08-23,2535,LOW
CUST_7185,Paul Lloyd,1947-07-08,"93703 Herbert Brook Suite 641, Stewartbury, NE 73624",India,Australia,Business,2024-04-17,836,LOW
CUST_7186,Bryan Brown,1979-09-09,"566 Lindsey Lodge Suite 279, East Pamela, AR 33496",Germany,UAE,Business,2023-08-13,1084,LOW
CUST_7187,Justin Mckee,1992-03-19,"13509 Dunn Locks, North Eriktown, CT 85549",Australia,USA,Individual,2017-08-07,3281,HIGH
CUST_7188,Brenda Hayes,1999-06-23,"2205 Wallace Square Apt. 668, Brittanyfurt, CO 86437",France,Australia,Individual,2023-01-26,1283,LOW
CUST_7189,Lori Adams,1965-11-13,"670 Samuel Views Suite 207, Karenchester, WI 44463",Germany,India,Individual,2016-09-18,3604,HIGH
CUST_7190,Jason Vang,1978-02-27,"41965 Nicole Alley Apt. 699, Mercadoborough, MI 39424",India,France,Business,2025-11-15,259,MEDIUM
CUST_7191,Tiffany Goodwin,1990-12-28,"059 Estes Circles Apt. 773, Waltonborough, TX 15663",Brazil,India,Business,2023-07-01,1127,HIGH
CUST_7192,Stacey Anderson,1989-08-18,"3585 Gordon Meadows, Simmonsstad, VA 47704",UK,Singapore,Individual,2023-11-01,1004,HIGH
CUST_7193,Carla Page,1958-11-04,"209 Hernandez Park, Shannonstad, VI 03163",India,UK,Individual,2018-02-12,3092,MEDIUM
CUST_7194,Adam Robinson,2008-02-07,"288 Weiss Land, North Kaitlyn, TX 11897",UK,Brazil,Business,2021-12-12,1693,MEDIUM
CUST_7195,Matthew Barker,1998-01-01,"04797 Jacob Brook Suite 855, East Heather, OR 08870",UAE,India,Individual,2020-07-23,2200,HIGH
CUST_7196,Joseph Coleman,1959-11-29,"2315 Greene Roads, Donnabury, RI 86708",Singapore,Germany,Business,2022-04-06,1578,LOW
CUST_7197,Anthony Ferrell,1988-04-15,"USS Turner, FPO AA 44343",UK,UK,Individual,2025-01-04,574,MEDIUM
CUST_7198,Brian Wallace,1967-02-21,"223 Alvarez Centers Suite 875, East Kathy, MH 97819",Brazil,UK,Individual,2018-06-09,2975,HIGH
CUST_7199,Michael Collins,2008-03-27,"576 Snow Spur, Lake Tylerside, TX 32693",India,France,Individual,2017-04-29,3381,LOW
CUST_7200,Laurie Olsen,1969-11-02,"084 Obrien Camp, New Dawn, FL 51871",UAE,Brazil,Business,2020-11-25,2075,MEDIUM
CUST_7201,Patricia Lopez,1966-04-04,"58426 Miller Loaf Suite 372, Andrewborough, FM 74321",UK,Australia,Business,2017-11-01,3195,LOW
CUST_7202,Ashley Sanders,1993-06-30,"3918 Hopkins Mews, Monicaburgh, OR 97915",Singapore,India,Business,2024-05-11,812,HIGH
CUST_7203,Curtis Green,1975-12-01,"9449 Woods Islands, Jamesland, OR 84371",UK,Canada,Individual,2026-03-21,133,MEDIUM
CUST_7204,Angela Hardy,1998-11-01,"6299 Dawn Turnpike Apt. 436, Luisside, FL 71610",Singapore,Singapore,Business,2024-02-14,899,MEDIUM
CUST_7205,Linda Perez,1982-09-24,"44450 James Springs Suite 254, West Adam, ID 67225",USA,UAE,Individual,2024-01-09,935,MEDIUM
CUST_7206,Crystal Thomas,1991-04-09,"951 Gomez Mews Suite 429, Jeffreyhaven, NE 85058",UK,USA,Business,2021-12-14,1691,HIGH
CUST_7207,Laura Munoz,1999-05-22,"42859 Yvette Row Apt. 549, Allisonland, MA 58211",Australia,France,Individual,2018-04-15,3030,LOW
CUST_7208,Deborah Melendez,2004-06-22,"7215 Stone Passage Apt. 126, South Harryberg, DC 88473",UK,Singapore,Business,2018-05-20,2995,HIGH
CUST_7209,Jennifer Herring,2004-11-01,"885 Maria Pass Apt. 457, New Heather, FL 61868",Brazil,Germany,Individual,2022-09-18,1413,MEDIUM
CUST_7210,Mark Brewer,1959-01-13,"83931 Nguyen Union Suite 334, Blairhaven, MH 18886",Singapore,UAE,Individual,2026-05-21,72,HIGH
CUST_7211,Timothy Rios,1954-09-13,"16113 Sabrina Vista Suite 459, Hintonshire, OK 25569",UK,Brazil,Business,2023-09-17,1049,HIGH
CUST_7212,Richard Bentley,1975-09-24,"52283 Allen Junctions, Rickychester, AL 77265",USA,Australia,Business,2025-07-06,391,HIGH
CUST_7213,Jennifer White,1990-12-20,"57465 James Port Apt. 341, Adamport, DE 19495",Singapore,France,Individual,2025-03-27,492,MEDIUM
CUST_7214,Kathryn Mccann,1971-09-25,"204 Laura Mill, Hillfort, MN 26048",Australia,France,Business,2023-01-03,1306,LOW
CUST_7215,Alexandra Navarro,1954-12-16,"505 Charles Vista Suite 603, Danielfurt, IL 02037",France,Brazil,Business,2019-03-03,2708,HIGH
CUST_7216,Allen Davis,1976-10-13,"926 William Corners Apt. 514, East Jessica, SC 37087",UK,Germany,Business,2023-11-02,1003,HIGH
CUST_7217,Kevin Hayes,1980-01-19,"52765 Julie Rest, South Jenniferport, AS 02573",Australia,Australia,Business,2019-09-19,2508,LOW
CUST_7218,Mr. Zachary Hall DVM,1975-07-21,"46759 Cassidy Run, South Jessica, GA 97701",UK,UK,Business,2017-06-16,3333,MEDIUM
CUST_7219,Tina Rice,1998-04-15,"85840 Jim Plain Apt. 594, Nelsonside, AS 20953",France,Singapore,Individual,2025-07-19,378,MEDIUM
CUST_7220,Kendra Jackson,1978-08-21,"1729 Marie Isle, Christianburgh, PR 37338",USA,India,Individual,2023-03-19,1231,MEDIUM
CUST_7221,Stephen Adkins,1955-03-21,"65959 Anthony Terrace Apt. 682, Lake Peterton, CO 96285",UAE,Singapore,Individual,2017-02-05,3464,MEDIUM
CUST_7222,Jennifer Cook,1988-07-21,"1957 Clark Mountains Suite 753, Lloydview, NH 47934",Brazil,Germany,Business,2023-12-04,971,MEDIUM
CUST_7223,Molly Hanson,1971-06-02,"34779 Goodwin Roads Apt. 738, Monteston, ND 23660",UAE,UK,Individual,2016-12-30,3501,HIGH
CUST_7224,Amber Wilkerson,1978-08-09,"25577 Cole Union, Stephanieborough, DE 26475",France,UAE,Individual,2017-02-20,3449,LOW
CUST_7225,Elizabeth Washington,1997-02-07,"902 Adrienne Views, Huntertown, FM 79372",Australia,India,Business,2017-11-17,3179,HIGH
CUST_7226,Bryan Goodwin,1953-04-27,"4573 Michael Ways Suite 048, Alyssamouth, ND 93098",Singapore,France,Individual,2023-10-18,1018,HIGH
CUST_7227,Alexander Valencia,1953-10-31,"7435 Obrien Mission Suite 981, Omarborough, ME 48768",Germany,Australia,Business,2017-10-12,3215,MEDIUM
CUST_7228,Felicia Jenkins,1980-06-14,"Unit 8085 Box 8690, DPO AA 94310",UK,UAE,Business,2019-03-11,2700,MEDIUM
CUST_7229,Lisa Wyatt,2004-03-01,"Unit 4826 Box 6854, DPO AP 24866",USA,Singapore,Individual,2023-11-04,1001,MEDIUM
CUST_7230,Vanessa Thomas,1958-07-24,"2664 Brett Expressway, North Daniel, HI 98479",France,Germany,Business,2020-01-01,2404,LOW
CUST_7231,Terry Weaver,2004-07-07,"7553 Maria Summit Suite 499, Lake Matthew, FM 18036",Brazil,Singapore,Business,2026-06-25,37,MEDIUM
CUST_7232,Ryan Bailey,1966-04-17,"018 Sandra Burg, North Savannah, FM 97012",Australia,India,Business,2026-05-05,88,LOW
CUST_7233,Autumn Rogers,1986-03-17,"96079 Browning Shoal Suite 587, Mikeport, HI 99612",India,Canada,Business,2018-12-16,2785,LOW
CUST_7234,Samantha Smith,2004-04-24,"7787 Thomas Green Suite 376, Carriehaven, TX 11796",Germany,Singapore,Individual,2022-05-26,1528,HIGH
CUST_7235,Amber Mason,2001-01-09,"763 Kelley Roads Suite 942, Penningtontown, IA 30098",India,France,Business,2024-10-27,643,HIGH
CUST_7236,Annette Anthony,1958-06-20,"047 Freeman Knolls Apt. 590, Smithchester, MP 55002",Canada,Germany,Individual,2020-08-10,2182,LOW
CUST_7237,Brittany Kelly,1955-04-25,"13358 James Locks Apt. 992, Jorgebury, IN 71307",India,USA,Business,2017-11-29,3167,HIGH
CUST_7238,Barbara Duncan,1991-04-13,"0319 Barbara Track Suite 253, Draketown, PA 28902",UAE,India,Individual,2022-01-07,1667,LOW
CUST_7239,Holly Rodriguez,1969-02-14,"348 York Cove, Nicholasmouth, NY 24239",Singapore,UAE,Individual,2021-07-18,1840,MEDIUM
CUST_7240,Xavier Barton,2006-02-21,"733 Robert Falls Suite 919, West Marcfort, MT 06497",India,UK,Business,2020-08-06,2186,MEDIUM
CUST_7241,Theresa Jackson,1957-11-16,"113 Karen Lake, Joshuaborough, KY 66659",Brazil,Brazil,Individual,2018-12-24,2777,MEDIUM
CUST_7242,Charles Hernandez,2007-04-14,"47128 Jeffrey Trail Suite 658, South Raymondchester, MI 60792",USA,Brazil,Individual,2024-02-18,895,LOW
CUST_7243,Suzanne Hernandez,1945-12-10,"USCGC Bailey, FPO AE 07419",UAE,USA,Business,2020-11-09,2091,HIGH
CUST_7244,Cody Hernandez,1975-05-02,"844 Parrish Drive Apt. 237, Whitemouth, NY 54684",India,Brazil,Individual,2016-08-05,3648,LOW
CUST_7245,Steven Brewer,1995-06-22,"6961 Thomas Drive Apt. 997, Khanside, FL 62055",Germany,Australia,Individual,2023-07-13,1115,MEDIUM
CUST_7246,Julia Garza,1982-06-14,"USNS Davila, FPO AE 78715",India,Singapore,Business,2020-03-01,2344,HIGH
CUST_7247,Mark Martinez,1995-04-24,"220 Haney Unions Apt. 245, Joycefurt, WV 14748",Australia,Singapore,Business,2026-07-30,2,MEDIUM
CUST_7248,Wendy Mooney,1945-11-20,"839 Schroeder Loop Apt. 730, Morganborough, ND 55870",Canada,Singapore,Individual,2024-09-24,676,LOW
CUST_7249,Elizabeth Weber,1987-09-23,"48600 Carpenter Road Suite 630, Pageborough, RI 48825",Australia,Singapore,Individual,2018-12-19,2782,HIGH
CUST_7250,William May,1952-03-19,"0895 Stevens Roads, Samuelhaven, GU 66370",Brazil,UK,Business,2026-01-04,209,LOW
CUST_7251,Ana Garrett DDS,2005-01-27,"1643 Christina Mountain Suite 012, Tuckermouth, KY 45680",Canada,India,Business,2016-09-29,3593,MEDIUM
CUST_7252,Kristine Morgan MD,1987-07-24,"31195 Johnson Groves, Goldenville, DC 15803",USA,Brazil,Business,2025-05-14,444,HIGH
CUST_7253,Lori Aguilar,1968-07-04,"Unit 4260 Box 9558, DPO AP 71839",Brazil,Singapore,Business,2026-06-05,57,LOW
CUST_7254,William Dodson,1990-10-13,"51959 Nicholas Spur Apt. 474, Port Jasonfurt, DE 56042",Brazil,Canada,Business,2026-07-17,15,MEDIUM
CUST_7255,Troy Miller,1950-07-19,"70697 Jill Mountains, Marytown, NV 16920",India,France,Individual,2019-02-13,2726,MEDIUM
CUST_7256,Abigail Brooks,1993-03-28,"PSC 2461, Box 2215, APO AP 46603",India,France,Business,2023-05-13,1176,MEDIUM
CUST_7257,Kenneth House,1956-01-15,"7314 Singleton Keys, North Matthew, MO 42060",UAE,Australia,Individual,2020-07-14,2209,HIGH
CUST_7258,Tyler Davis,2002-03-08,"PSC 4292, Box 9017, APO AA 04126",Germany,France,Individual,2017-01-21,3479,LOW
CUST_7259,Tyler Allen,1952-05-26,"1468 Schneider Path, North Paul, OH 09123",USA,UAE,Individual,2022-01-10,1664,LOW
CUST_7260,Michelle White,1968-10-17,"757 Jones Landing Apt. 463, Lake Paulborough, MP 08415",UAE,Brazil,Individual,2019-08-05,2553,LOW
CUST_7261,Sean Williams,1982-10-01,"14701 Sabrina Camp Suite 311, Port Christinastad, GU 05189",Brazil,Brazil,Individual,2021-02-20,1988,HIGH
CUST_7262,Crystal Marsh,1998-05-16,"15691 Miller Mission, Cabrerabury, TX 49203",India,Singapore,Individual,2024-01-21,923,LOW
CUST_7263,Benjamin Dunlap,1988-12-26,"119 Holt Square, Prestonfurt, OH 41154",Brazil,Brazil,Individual,2022-07-05,1488,MEDIUM
